run,concurrency,isl,osl,num_prompts,sampled_s,samples,GPU_0_avg_temp,GPU_0_avg_power,GPU_0_avg_util,GPU_0_avg_mem_util,GPU_1_avg_temp,GPU_1_avg_power,GPU_1_avg_util,GPU_1_avg_mem_util,GPU_2_avg_temp,GPU_2_avg_power,GPU_2_avg_util,GPU_2_avg_mem_util,GPU_3_avg_temp,GPU_3_avg_power,GPU_3_avg_util,GPU_3_avg_mem_util,GPU_4_avg_temp,GPU_4_avg_power,GPU_4_avg_util,GPU_4_avg_mem_util,GPU_5_avg_temp,GPU_5_avg_power,GPU_5_avg_util,GPU_5_avg_mem_util,GPU_6_avg_temp,GPU_6_avg_power,GPU_6_avg_util,GPU_6_avg_mem_util,GPU_7_avg_temp,GPU_7_avg_power,GPU_7_avg_util,GPU_7_avg_mem_util
5,64,2048,512,512,299,136,62.0,588.7,92.4,31.2,51.1,549.4,92.5,31.2,61.7,583.1,93.1,31.6,52.0,563.0,92.4,31.5,61.4,575.6,92.5,31.4,51.2,546.0,92.6,31.3,62.8,571.1,92.7,31.1,51.8,548.2,93.0,31.4
