run,concurrency,isl,osl,num_prompts,sampled_s,samples,GPU_0_avg_temp,GPU_0_avg_power,GPU_0_avg_util,GPU_0_avg_mem_util,GPU_1_avg_temp,GPU_1_avg_power,GPU_1_avg_util,GPU_1_avg_mem_util,GPU_2_avg_temp,GPU_2_avg_power,GPU_2_avg_util,GPU_2_avg_mem_util,GPU_3_avg_temp,GPU_3_avg_power,GPU_3_avg_util,GPU_3_avg_mem_util,GPU_4_avg_temp,GPU_4_avg_power,GPU_4_avg_util,GPU_4_avg_mem_util,GPU_5_avg_temp,GPU_5_avg_power,GPU_5_avg_util,GPU_5_avg_mem_util,GPU_6_avg_temp,GPU_6_avg_power,GPU_6_avg_util,GPU_6_avg_mem_util,GPU_7_avg_temp,GPU_7_avg_power,GPU_7_avg_util,GPU_7_avg_mem_util
9,128,2048,512,256,21,10,36.7,339.3,39.5,26.1,26.9,78.2,0.0,0.0,29.0,79.3,0.0,0.0,27.0,79.1,0.0,0.0,29.0,78.9,0.0,0.0,26.0,76.3,0.0,0.0,30.0,77.6,0.0,0.0,27.1,78.6,0.0,0.0
