run,concurrency,isl,osl,num_prompts,sampled_s,samples,GPU_0_avg_temp,GPU_0_avg_power,GPU_0_avg_util,GPU_0_avg_mem_util,GPU_1_avg_temp,GPU_1_avg_power,GPU_1_avg_util,GPU_1_avg_mem_util,GPU_2_avg_temp,GPU_2_avg_power,GPU_2_avg_util,GPU_2_avg_mem_util,GPU_3_avg_temp,GPU_3_avg_power,GPU_3_avg_util,GPU_3_avg_mem_util,GPU_4_avg_temp,GPU_4_avg_power,GPU_4_avg_util,GPU_4_avg_mem_util,GPU_5_avg_temp,GPU_5_avg_power,GPU_5_avg_util,GPU_5_avg_mem_util,GPU_6_avg_temp,GPU_6_avg_power,GPU_6_avg_util,GPU_6_avg_mem_util,GPU_7_avg_temp,GPU_7_avg_power,GPU_7_avg_util,GPU_7_avg_mem_util
4,32,4096,1024,64,108,49,53.3,528.9,83.9,31.2,46.2,498.8,84.3,30.9,53.4,522.3,84.3,31.6,47.3,509.1,83.8,30.6,53.3,516.0,83.7,30.8,46.2,492.7,83.7,31.4,54.4,510.1,83.8,31.1,47.2,498.3,83.9,31.8
